"","Robos_vivienda","Robos_personas"
"1673",156,1609
"1674",156,1609
"1675",156,1609
"1676",156,1609
"1677",156,1609
"1678",156,1609
"1679",156,1609
"1680",156,1609
"1681",156,1609
"1682",156,1609
"1683",156,1609
"1684",156,1609
"1685",156,1609
"1686",156,1609
"1687",156,1609
"1688",156,1609
"1689",156,1609
"1690",156,1609
"1691",156,1609
"1692",156,1609
"1693",156,1609
"1694",156,1609
"1695",156,1609
"1696",156,1609
"1697",156,1609
"1698",156,1609
"1699",156,1609
"1700",156,1609
"1701",156,1609
"1702",156,1609
"1703",156,1609
"1704",156,1609
"1705",105,1440
"1706",105,1440
"1707",88,1055
"1708",53,926
"1709",233,2337
"1710",233,2337
"1711",233,2337
"1712",233,2337
"1713",273,2652
"1714",273,2652
"1715",273,2652
"1716",273,2652
"1717",273,2652
"1718",273,2652
"1719",273,2652
"1720",156,1609
"1721",156,1609
"1722",156,1609
"1723",156,1609
"1724",156,1609
"1725",156,1609
"1726",156,1609
"1727",156,1609
"1728",156,1609
"1729",156,1609
"1730",156,1609
"1731",156,1609
"1732",156,1609
"1733",156,1609
"1734",156,1609
"1735",156,1609
"1736",156,1609
"1737",156,1609
"1738",156,1609
"1739",156,1609
"1740",156,1609
"1741",156,1609
"1742",156,1609
"1743",156,1609
"1744",156,1609
"1745",156,1609
"1746",156,1609
"1747",42,524
"1748",53,926
"1749",233,2337
"1750",233,2337
"1751",233,2337
"1752",233,2337
"1753",156,1609
"1754",156,1609
"1755",156,1609
"1756",156,1609
"1757",156,1609
"1758",42,524
"1759",53,926
"1760",92,875
"1761",101,1202
"1762",156,1609
"1763",53,926
"1764",156,1609
"1765",156,1609
"1766",156,1609
"1767",156,1609
"1768",156,1609
"1769",156,1609
"1770",156,1609
"1771",239,2612
"1772",239,2612
"1773",156,1609
"1774",21,1094
"1775",53,926
"1776",156,1609
"1777",156,1609
"1778",156,1609
"1779",233,2337
"1780",88,1055
"1781",88,1055
"1782",239,2612
"1783",239,2612
"1784",21,1094
"1785",156,1609
"1786",273,2652
"1787",156,1609
"1788",156,1609
"1789",156,1609
"1790",233,2337
"1791",156,1609
"1792",156,1609
"1793",156,1609
"1794",156,1609
"1795",156,1609
"1796",156,1609
"1797",156,1609
"1798",92,875
"1799",156,1609
"1800",156,1609
"1801",156,1609
"1802",156,1609
"1803",156,1609
"1804",156,1609
"1805",156,1609
"1806",156,1609
"1807",156,1609
"1808",156,1609
"1809",156,1609
"1810",273,2652
"1811",273,2652
"1812",156,1609
"1813",156,1609
"1814",156,1609
"1815",156,1609
"1816",156,1609
"1817",156,1609
"1818",156,1609
"1819",156,1609
"1820",156,1609
"1821",156,1609
"1822",156,1609
"1823",156,1609
"1824",156,1609
"1825",156,1609
"1826",156,1609
"1827",156,1609
"1828",156,1609
"1829",156,1609
"1830",156,1609
"1831",156,1609
"1832",156,1609
"1833",156,1609
"1834",156,1609
"1835",21,1094
"1836",101,1202
"1837",53,926
"1838",53,926
"1839",88,1055
"1840",88,1055
"1841",88,1055
"1842",88,1055
"1843",88,1055
"1844",105,1440
"1845",239,2612
"1846",273,2652
"1847",233,2337
"1848",233,2337
"1849",233,2337
"1850",233,2337
"1851",233,2337
"1852",21,1094
"1853",156,1609
"1854",156,1609
"1855",156,1609
"1856",105,1440
"1857",92,875
"1858",21,1094
"1859",41,543
"1860",156,1609
"1861",239,2612
"1862",88,1055
"1863",233,2337
"1864",105,1440
"1865",156,1609
"1866",233,2337
"1867",239,2612
"1868",156,1609
"1869",233,2337
"1870",53,926
"1871",88,1055
"1872",239,2612
"1873",42,524
"1874",156,1609
"1875",239,2612
"1876",233,2337
"1877",156,1609
"1878",156,1609
"1879",156,1609
"1880",156,1609
"1881",156,1609
"1882",156,1609
"1883",156,1609
"1884",156,1609
"1885",156,1609
"1886",156,1609
"1887",156,1609
"1888",156,1609
"1889",156,1609
"1890",156,1609
"1891",156,1609
"1892",156,1609
"1893",156,1609
"1894",156,1609
"1895",156,1609
"1896",156,1609
"1897",156,1609
"1898",156,1609
"1899",156,1609
"1900",156,1609
"1901",156,1609
"1902",156,1609
"1903",156,1609
"1904",8,201
"1905",21,1094
"1906",21,1094
"1907",21,1094
"1908",101,1202
"1909",88,1055
"1910",156,1609
"1911",239,2612
"1912",239,2612
"1913",88,1055
"1914",88,1055
"1915",105,1440
"1916",233,2337
"1917",233,2337
"1918",233,2337
"1919",233,2337
"1920",233,2337
"1921",233,2337
"1922",233,2337
"1923",233,2337
"1924",233,2337
"1925",233,2337
"1926",233,2337
"1927",233,2337
"1928",273,2652
"1929",273,2652
"1930",156,1609
"1931",156,1609
"1932",156,1609
"1933",156,1609
"1934",273,2652
"1935",41,543
"1936",156,1609
"1937",156,1609
"1938",156,1609
"1939",21,1094
"1940",156,1609
"1941",156,1609
"1942",156,1609
"1943",156,1609
"1944",156,1609
"1945",156,1609
"1946",156,1609
"1947",156,1609
"1948",156,1609
"1949",156,1609
"1950",156,1609
"1951",156,1609
"1952",156,1609
"1953",156,1609
"1954",156,1609
"1955",156,1609
"1956",156,1609
"1957",156,1609
"1958",156,1609
"1959",156,1609
"1960",156,1609
"1961",156,1609
"1962",156,1609
"1963",156,1609
"1964",21,1094
"1965",53,926
"1966",105,1440
"1967",239,2612
"1968",239,2612
"1969",239,2612
"1970",105,1440
"1971",233,2337
"1972",233,2337
"1973",233,2337
"1974",233,2337
"1975",233,2337
"1976",233,2337
"1977",233,2337
"1978",233,2337
"1979",233,2337
"1980",273,2652
"1981",273,2652
"1982",273,2652
"1983",156,1609
"1984",156,1609
"1985",156,1609
"1986",156,1609
"1987",156,1609
"1988",156,1609
"1989",156,1609
"1990",156,1609
"1991",156,1609
"1992",156,1609
"1993",53,926
"1994",156,1609
"1995",156,1609
"1996",156,1609
"1997",239,2612
"1998",156,1609
"1999",156,1609
"2000",156,1609
"2001",156,1609
"2002",156,1609
"2003",156,1609
"2004",156,1609
"2005",156,1609
"2006",156,1609
"2007",156,1609
"2008",156,1609
"2009",156,1609
"2010",156,1609
"2011",156,1609
"2012",156,1609
"2013",156,1609
"2014",156,1609
"2015",156,1609
"2016",239,2612
"2017",233,2337
"2018",233,2337
"2019",156,1609
"2020",156,1609
"2021",21,1094
"2022",156,1609
"2023",156,1609
"2024",156,1609
"2025",233,2337
"2026",156,1609
"2027",233,2337
"2028",273,2652
"2029",88,1055
"2030",156,1609
"2031",156,1609
"2032",156,1609
"2033",156,1609
"2034",156,1609
"2035",156,1609
"2036",156,1609
"2037",156,1609
"2038",156,1609
"2039",156,1609
"2040",156,1609
"2041",156,1609
"2042",156,1609
"2043",156,1609
"2044",156,1609
"2045",156,1609
"2046",156,1609
"2047",101,1202
"2048",101,1202
"2049",21,1094
"2050",53,926
"2051",88,1055
"2052",88,1055
"2053",233,2337
"2054",105,1440
"2055",239,2612
"2056",233,2337
"2057",233,2337
"2058",233,2337
"2059",233,2337
"2060",233,2337
"2061",273,2652
"2062",273,2652
"2063",273,2652
"2064",273,2652
"2065",273,2652
"2066",156,1609
"2067",156,1609
"2068",156,1609
"2069",156,1609
"2070",156,1609
"2071",156,1609
"2072",156,1609
"2073",156,1609
"2074",156,1609
"2075",156,1609
"2076",156,1609
"2077",156,1609
"2078",156,1609
"2079",105,1440
"2080",105,1440
"2081",105,1440
"2082",273,2652
"2083",273,2652
"2084",105,1440
"2085",239,2612
"2086",156,1609
"2087",156,1609
"2088",156,1609
"2089",156,1609
"2090",156,1609
"2091",156,1609
"2092",156,1609
"2093",156,1609
"2094",88,1055
"2095",156,1609
"2096",156,1609
"2097",156,1609
"2098",233,2337
"2099",156,1609
"2100",233,2337
"2101",156,1609
"2102",156,1609
"2103",156,1609
"2104",156,1609
"2105",239,2612
"2106",101,1202
"2107",233,2337
"2108",233,2337
"2109",156,1609
"2110",156,1609
"2111",233,2337
"2112",156,1609
"2113",21,1094
"2114",21,1094
"2115",21,1094
"2116",233,2337
"2117",156,1609
"2118",156,1609
"2119",156,1609
"2120",156,1609
"2121",156,1609
"2122",156,1609
"2123",156,1609
"2124",156,1609
"2125",156,1609
"2126",233,2337
"2127",233,2337
"2128",156,1609
"2129",156,1609
"2130",156,1609
"2131",156,1609
"2132",156,1609
"2133",233,2337
"2134",239,2612
"2135",156,1609
"2136",233,2337
"2137",88,1055
"2138",156,1609
"2139",156,1609
"2140",105,1440
"2141",156,1609
"2142",156,1609
"2143",156,1609
"2144",156,1609
"2145",156,1609
"2146",156,1609
"2147",156,1609
"2148",71,773
"2149",156,1609
"2150",156,1609
"2151",156,1609
"2152",239,2612
"2153",239,2612
"2154",156,1609
"2155",156,1609
"2156",239,2612
"2157",156,1609
"2158",53,926
"2159",156,1609
"2160",156,1609
"2161",53,926
"2162",156,1609
"2163",273,2652
"2164",233,2337
"2165",156,1609
"2166",156,1609
"2167",156,1609
"2168",156,1609
"2169",156,1609
"2170",156,1609
"2171",156,1609
"2172",156,1609
"2173",156,1609
"2174",156,1609
"2175",105,1440
"2176",105,1440
"2177",105,1440
"2178",88,1055
"2179",88,1055
"2180",233,2337
"2181",233,2337
"2182",156,1609
"2183",156,1609
"2184",156,1609
"2185",156,1609
"2186",156,1609
"2187",156,1609
"2188",156,1609
"2189",53,926
"2190",92,875
"2191",156,1609
"2192",156,1609
"2193",156,1609
"2194",156,1609
"2195",156,1609
"2196",156,1609
"2197",156,1609
"2198",156,1609
"2199",156,1609
"2200",156,1609
"2201",156,1609
"2202",101,1202
"2203",53,926
"2204",239,2612
"2205",105,1440
"2206",233,2337
"2207",233,2337
"2208",273,2652
"2209",156,1609
"2210",156,1609
"2211",156,1609
"2212",156,1609
"2213",21,1094
"2214",53,926
"2215",88,1055
"2216",88,1055
"2217",88,1055
"2218",239,2612
"2219",156,1609
"2220",156,1609
"2221",156,1609
"2222",156,1609
"2223",156,1609
"2224",156,1609
"2225",156,1609
"2226",156,1609
"2227",156,1609
"2228",156,1609
"2229",156,1609
"2230",156,1609
"2231",156,1609
"2232",156,1609
"2233",233,2337
"2234",233,2337
"2235",233,2337
"2236",233,2337
"2237",156,1609
"2238",156,1609
"2239",156,1609
"2240",233,2337
"2241",21,1094
"2242",156,1609
"2243",156,1609
"2244",156,1609
"2245",239,2612
"2246",156,1609
"2247",156,1609
"2248",156,1609
"2249",156,1609
"2250",233,2337
"2251",156,1609
"2252",156,1609
"2253",156,1609
"2254",156,1609
"2255",156,1609
"2256",156,1609
"2257",156,1609
"2258",156,1609
"2259",156,1609
"2260",156,1609
"2261",156,1609
"2262",156,1609
"2263",156,1609
"2264",156,1609
"2265",156,1609
"2266",156,1609
"2267",156,1609
"2268",156,1609
"2269",156,1609
"2270",156,1609
"2271",156,1609
"2272",156,1609
"2273",156,1609
"2274",156,1609
"2275",156,1609
"2276",156,1609
"2277",156,1609
"2278",156,1609
"2279",156,1609
"2280",156,1609
"2281",156,1609
"2282",156,1609
"2283",156,1609
"2284",156,1609
"2285",156,1609
"2286",156,1609
"2287",156,1609
"2288",156,1609
"2289",156,1609
"2290",156,1609
"2291",156,1609
"2292",156,1609
"2293",156,1609
"2294",156,1609
"2295",156,1609
"2296",156,1609
"2297",156,1609
"2298",156,1609
"2299",101,1202
"2300",53,926
"2301",53,926
"2302",88,1055
"2303",239,2612
"2304",233,2337
"2305",233,2337
"2306",233,2337
"2307",233,2337
"2308",233,2337
"2309",273,2652
"2310",273,2652
"2311",273,2652
"2312",273,2652
"2313",273,2652
"2314",273,2652
"2315",105,1440
"2316",156,1609
"2317",105,1440
"2318",156,1609
"2319",156,1609
"2320",156,1609
"2321",88,1055
"2322",239,2612
"2323",156,1609
"2324",156,1609
"2325",156,1609
"2326",156,1609
"2327",156,1609
"2328",156,1609
"2329",156,1609
"2330",88,1055
"2331",156,1609
"2332",53,926
"2333",156,1609
"2334",41,543
"2335",156,1609
"2336",156,1609
"2337",233,2337
"2338",156,1609
"2339",156,1609
"2340",156,1609
"2341",156,1609
"2342",156,1609
"2343",156,1609
"2344",156,1609
"2345",156,1609
"2346",105,1440
"2347",156,1609
"2348",156,1609
"2349",273,2652
"2350",156,1609
"2351",156,1609
"2352",156,1609
"2353",88,1055
"2354",156,1609
"2355",156,1609
"2356",156,1609
"2357",156,1609
"2358",156,1609
"2359",105,1440
"2360",88,1055
"2361",156,1609
"2362",156,1609
"2363",105,1440
"2364",88,1055
"2365",156,1609
"2366",273,2652
"2367",156,1609
"2368",88,1055
"2369",156,1609
"2370",156,1609
"2371",156,1609
"2372",53,926
"2373",53,926
"2374",88,1055
"2375",156,1609
"2376",239,2612
"2377",156,1609
"2378",21,1094
"2379",156,1609
"2380",156,1609
"2381",88,1055
"2382",88,1055
"2383",239,2612
"2384",88,1055
"2385",105,1124
"2386",53,926
"2387",239,2612
"2388",42,524
"2389",101,1202
"2390",105,1440
"2391",156,1609
"2392",8,201
"2393",156,1609
"2394",233,2337
"2395",273,2652
"2396",156,1609
"2397",233,2337
"2398",88,1055
"2399",156,1609
"2400",105,1440
"2401",156,1609
"2402",239,2612
"2403",156,1609
"2404",156,1609
"2405",88,1055
"2406",101,1202
"2407",53,926
"2408",156,1609
"2409",156,1609
"2410",88,1055
"2411",156,1609
"2412",156,1609
"2413",233,2337
"2414",156,1609
"2415",156,1609
"2416",233,2337
"2417",156,1609
"2418",156,1609
"2419",156,1609
"2420",156,1609
"2421",156,1609
"2422",156,1609
"2423",156,1609
"2424",156,1609
"2425",156,1609
"2426",156,1609
"2427",273,2652
"2428",156,1609
"2429",156,1609
"2430",156,1609
"2431",156,1609
"2432",156,1609
"2433",156,1609
"2434",239,2612
"2435",156,1609
"2436",156,1609
"2437",156,1609
"2438",156,1609
"2439",156,1609
"2440",233,2337
"2441",233,2337
"2442",156,1609
"2443",156,1609
"2444",156,1609
"2445",156,1609
"2446",156,1609
"2447",156,1609
"2448",156,1609
"2449",156,1609
"2450",53,926
"2451",156,1609
"2452",156,1609
"2453",156,1609
"2454",156,1609
"2455",156,1609
"2456",156,1609
"2457",156,1609
"2458",273,2652
"2459",156,1609
"2460",156,1609
"2461",156,1609
"2462",156,1609
"2463",101,1202
"2464",156,1609
"2465",156,1609
"2466",156,1609
"2467",156,1609
"2468",156,1609
"2469",156,1609
"2470",156,1609
"2471",156,1609
"2472",156,1609
"2473",156,1609
"2474",233,2337
"2475",233,2337
"2476",156,1609
"2477",21,1094
"2478",21,1094
"2479",21,1094
"2480",156,1609
"2481",156,1609
"2482",53,926
"2483",156,1609
"2484",156,1609
"2485",156,1609
"2486",156,1609
"2487",233,2337
"2488",156,1609
"2489",105,1440
"2490",156,1609
"2491",156,1609
"2492",233,2337
"2493",156,1609
"2494",156,1609
"2495",156,1609
"2496",156,1609
"2497",156,1609
"2498",156,1609
"2499",156,1609
"2500",156,1609
"2501",156,1609
"2502",156,1609
"2503",156,1609
"2504",156,1609
"2505",156,1609
"2506",57,985
"2507",239,2612
"2508",233,2337
"2509",233,2337
"2510",233,2337
"2511",233,2337
"2512",41,543
"2513",41,543
"2514",156,1609
"2515",156,1609
"2516",156,1609
"2517",156,1609
"2518",156,1609
"2519",156,1609
"2520",156,1609
"2521",156,1609
"2522",156,1609
"2523",156,1609
"2524",156,1609
"2525",156,1609
"2526",156,1609
"2527",156,1609
"2528",156,1609
"2529",156,1609
"2530",156,1609
"2531",156,1609
"2532",156,1609
"2533",156,1609
"2534",156,1609
"2535",156,1609
"2536",156,1609
"2537",156,1609
"2538",156,1609
"2539",156,1609
"2540",156,1609
"2541",156,1609
"2542",156,1609
"2543",156,1609
"2544",156,1609
"2545",156,1609
"2546",156,1609
"2547",156,1609
"2548",156,1609
"2549",156,1609
"2550",156,1609
"2551",156,1609
"2552",156,1609
"2553",156,1609
"2554",156,1609
"2555",156,1609
"2556",156,1609
"2557",156,1609
"2558",156,1609
"2559",156,1609
"2560",156,1609
"2561",156,1609
"2562",156,1609
"2563",156,1609
"2564",156,1609
"2565",156,1609
"2566",156,1609
"2567",156,1609
"2568",156,1609
"2569",156,1609
"2570",156,1609
"2571",156,1609
"2572",156,1609
"2573",156,1609
"2574",156,1609
"2575",156,1609
"2576",156,1609
"2577",156,1609
"2578",156,1609
"2579",156,1609
"2580",156,1609
"2581",156,1609
"2582",156,1609
"2583",156,1609
"2584",156,1609
"2585",156,1609
"2586",156,1609
"2587",156,1609
"2588",156,1609
"2589",156,1609
"2590",156,1609
"2591",156,1609
"2592",156,1609
"2593",156,1609
"2594",156,1609
"2595",156,1609
"2596",101,1202
"2597",21,1094
"2598",101,1202
"2599",21,1094
"2600",88,1055
"2601",88,1055
"2602",53,926
"2603",53,926
"2604",88,1055
"2605",88,1055
"2606",53,926
"2607",88,1055
"2608",53,926
"2609",88,1055
"2610",88,1055
"2611",53,926
"2612",239,2612
"2613",105,1440
"2614",239,2612
"2615",239,2612
"2616",239,2612
"2617",239,2612
"2618",239,2612
"2619",239,2612
"2620",239,2612
"2621",239,2612
"2622",239,2612
"2623",239,2612
"2624",239,2612
"2625",239,2612
"2626",239,2612
"2627",239,2612
"2628",239,2612
"2629",239,2612
"2630",239,2612
"2631",239,2612
"2632",239,2612
"2633",105,1440
"2634",233,2337
"2635",233,2337
"2636",233,2337
"2637",233,2337
"2638",233,2337
"2639",233,2337
"2640",233,2337
"2641",273,2652
"2642",273,2652
"2643",273,2652
"2644",273,2652
"2645",273,2652
"2646",233,2337
"2647",233,2337
"2648",233,2337
"2649",233,2337
"2650",233,2337
"2651",233,2337
"2652",233,2337
"2653",233,2337
"2654",233,2337
"2655",233,2337
"2656",233,2337
"2657",233,2337
"2658",273,2652
"2659",273,2652
"2660",156,1609
"2661",239,2612
"2662",239,2612
"2663",21,1094
"2664",21,1094
"2665",21,1094
"2666",21,1094
"2667",21,1094
"2668",156,1609
"2669",156,1609
"2670",156,1609
"2671",156,1609
"2672",156,1609
"2673",156,1609
"2674",156,1609
"2675",156,1609
"2676",156,1609
"2677",156,1609
"2678",156,1609
"2679",156,1609
"2680",156,1609
"2681",156,1609
"2682",156,1609
"2683",156,1609
"2684",156,1609
"2685",156,1609
"2686",156,1609
"2687",156,1609
"2688",156,1609
"2689",156,1609
"2690",156,1609
"2691",156,1609
"2692",156,1609
"2693",156,1609
"2694",156,1609
"2695",156,1609
"2696",156,1609
"2697",156,1609
"2698",156,1609
"2699",156,1609
"2700",156,1609
"2701",156,1609
"2702",156,1609
"2703",156,1609
"2704",156,1609
"2705",64,1433
"2706",156,1609
"2707",156,1609
"2708",156,1609
"2709",156,1609
"2710",156,1609
"2711",156,1609
"2712",156,1609
"2713",156,1609
"2714",156,1609
"2715",156,1609
"2716",156,1609
"2717",105,1440
"2718",105,1440
"2719",105,1440
"2720",105,1440
"2721",105,1440
"2722",42,524
"2723",88,1055
"2724",88,1055
"2725",88,1055
"2726",88,1055
"2727",88,1055
"2728",53,926
"2729",53,926
"2730",156,1609
"2731",233,2337
"2732",88,1055
"2733",156,1609
"2734",233,2337
"2735",156,1609
"2736",156,1609
"2737",88,1055
"2738",156,1609
"2739",156,1609
"2740",156,1609
"2741",156,1609
"2742",105,1440
"2743",105,1440
"2744",273,2652
"2745",273,2652
"2746",273,2652
"2747",273,2652
"2748",233,2337
"2749",233,2337
"2750",156,1609
"2751",156,1609
"2752",156,1609
"2753",233,2337
"2754",156,1609
"2755",156,1609
"2756",156,1609
"2757",156,1609
"2758",156,1609
"2759",88,1055
"2760",105,1440
"2761",156,1609
"2762",156,1609
"2763",156,1609
"2764",156,1609
"2765",156,1609
"2766",239,2612
"2767",156,1609
"2768",156,1609
"2769",156,1609
"2770",156,1609
"2771",233,2337
"2772",233,2337
"2773",233,2337
"2774",233,2337
"2775",233,2337
"2776",233,2337
"2777",233,2337
"2778",233,2337
"2779",233,2337
"2780",233,2337
"2781",233,2337
"2782",233,2337
"2783",233,2337
"2784",233,2337
"2785",233,2337
"2786",233,2337
"2787",233,2337
"2788",233,2337
"2789",233,2337
"2790",233,2337
"2791",233,2337
"2792",233,2337
"2793",233,2337
"2794",233,2337
"2795",233,2337
"2796",233,2337
"2797",273,2652
"2798",273,2652
"2799",273,2652
"2800",273,2652
"2801",273,2652
"2802",273,2652
"2803",239,2612
"2804",239,2612
"2805",239,2612
"2806",239,2612
"2807",239,2612
"2808",239,2612
"2809",239,2612
"2810",239,2612
"2811",239,2612
"2812",239,2612
"2813",239,2612
"2814",239,2612
"2815",239,2612
"2816",239,2612
"2817",239,2612
"2818",239,2612
"2819",239,2612
"2820",239,2612
"2821",239,2612
"2822",239,2612
"2823",239,2612
"2824",239,2612
"2825",239,2612
"2826",239,2612
"2827",239,2612
"2828",21,1094
"2829",21,1094
"2830",21,1094
"2831",21,1094
"2832",21,1094
"2833",21,1094
"2834",21,1094
"2835",21,1094
"2836",21,1094
"2837",21,1094
"2838",156,1609
"2839",156,1609
"2840",156,1609
"2841",156,1609
"2842",156,1609
"2843",156,1609
"2844",156,1609
"2845",156,1609
"2846",156,1609
"2847",156,1609
"2848",156,1609
"2849",156,1609
"2850",156,1609
"2851",156,1609
"2852",156,1609
"2853",156,1609
"2854",156,1609
"2855",156,1609
"2856",156,1609
"2857",156,1609
"2858",156,1609
"2859",156,1609
"2860",156,1609
"2861",156,1609
"2862",156,1609
"2863",156,1609
"2864",156,1609
"2865",156,1609
"2866",156,1609
"2867",156,1609
"2868",156,1609
"2869",156,1609
"2870",156,1609
"2871",156,1609
"2872",156,1609
"2873",156,1609
"2874",156,1609
"2875",156,1609
"2876",156,1609
"2877",156,1609
"2878",156,1609
"2879",156,1609
"2880",156,1609
"2881",156,1609
"2882",156,1609
"2883",156,1609
"2884",156,1609
"2885",156,1609
"2886",156,1609
"2887",156,1609
"2888",156,1609
"2889",156,1609
"2890",156,1609
"2891",156,1609
"2892",156,1609
"2893",156,1609
"2894",156,1609
"2895",156,1609
"2896",156,1609
"2897",156,1609
"2898",156,1609
"2899",156,1609
"2900",156,1609
"2901",156,1609
"2902",156,1609
"2903",156,1609
"2904",156,1609
"2905",156,1609
"2906",156,1609
"2907",156,1609
"2908",156,1609
"2909",156,1609
"2910",156,1609
"2911",156,1609
"2912",156,1609
"2913",156,1609
